Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT01,Landon Brown,2018,19,XB,Circus Maximus: Chariot Wars
PT01,Lennie Miller,2017,27,XB,James Cameron's Dark Angel
PT01,Leonidas Williams,2019,27,GC,NCAA College Football 2K3
PT01,Lesley Smith,2015,21,PS2,Galerians: Ash
PT01,Lillian Jones,2015,44,GBA,Disney Sports Skateboarding
PT01,Linn Johnson,2017,23,XB,Loons: The Fight For Fame
PT01,Littleton Miller,2019,22,XB,Totaled!
PT01,Lone Smith,2016,20,XB,Taz Wanted
PT01,Margarito Smith,2015,44,PS2,Robot Alchemic Drive
PT01,Mattie Smith,2017,23,PS,Hikaru no Go: Heian Gensou Ibunroku
PT01,Melton Wilson,2019,32,PS2,Fighter Maker 2
PT01,Ott Davis,2015,40,PS2,Judie no Atelier: Guramnat no Renkinjutsushi
PT01,Randle Brown,2019,31,GC,The Powerpuff Girls: Relish Rampage
PT01,Seaborn Jones,2020,43,GC,Sega Soccer Slam
PT01,Severt Smith,2017,19,PS2,Nichibeikan Pro Yakyuu: Final League
PT01,Steward Moore,2018,21,GBA,Legends of Wrestling II
PT01,Sylvanus Taylor,2019,30,PS2,RedCard 20-03
PT01,Theadore Miller,2017,34,GBA,Frogger Advance: The Great Quest
PT01,Theophile Davis,2019,45,PS2,Futurama
PT01,Vester Johnson,2020,34,XB,Rayman 3: Hoodlum Havoc
PT01,Wenzel Davis,2018,23,GC,Gladius
PT01,Alby Jones,2018,35,PC,SimCity 4: Deluxe Edition
PT01,Alcee Johnson,2015,45,XB,I-Ninja
PT01,Almond Anderson,2015,32,GC,Beyond Good & Evil
PT01,Alvy Taylor,2015,44,GBA,Mucha Lucha! Mascaritas of the Lost Code
PT01,Amon Smith,2015,29,GBA,Archer Maclean's 3D Pool
PT01,Ansel Moore,2020,26,XB,Exhibition Volume 4
PT01,Bayard Martin,2017,21,GBA,Pitfall: The Lost Expedition
PT01,Benny Wilson,2020,19,GBA,All-Star Baseball 2004
PT01,Bluford Thomas,2015,32,PS2,Romance of the Three Kingdoms IX
PT01,Booker Smith,2018,33,PC,Microsoft Flight Simulator 2004: A Century of Flight
PT01,Burnett White,2016,43,XB,Harry Potter and the Sorcerer's Stone
PT01,Burney Miller,2015,32,GC,Wallace & Gromit in Project Zoo
PT01,Caswell Anderson,2017,21,GC,FIFA Soccer 2004
PT01,Claudie Wilson,2017,21,GC,Rayman 3: Hoodlum Havoc
PT01,Conley Williams,2017,38,GC,Tom and Jerry in War of the Whiskers
PT01,Cortez Johnson,2019,20,PS2,Lifeline
PT01,Dionicio Anderson,2017,30,GC,Spawn: Armageddon
PT01,Donnie Brown,2016,38,XB,Jurassic Park: Operation Genesis
PT01,Eldred Martin,2016,40,GBA,Batman: Rise of Sin Tzu
PT01,Ell Thompson,2019,34,XB,World Racing
PT01,Ellery Smith,2019,35,GBA,Disney's Party
PT01,Ellwood Thomas,2018,40,GC,Worms 3D
PT01,Elva Anderson,2019,26,XB,NHL Hitz Pro
PT01,Emmit Johnson,2017,38,GBA,Famicom Mini: Hikari Shinwa: Palutena no Kagami
PT01,Erle Smith,2016,42,PS2,Kessen III
PT01,Essex Davis,2017,45,PS2,Wrath Unleashed
PT01,Ewell Jackson,2018,24,PS2,Serious Sam: Next Encounter
PT01,Ewin Taylor,2018,28,GBA,Famicom Mini: Nazo no Murasame-Jou
PT01,Fabian Brown,2018,27,XB,Second Sight
PT01,Florencio Garcia,2019,23,XB,Samurai Warriors
PT01,Fremont Lee,2017,35,XB,The Guy Game
PT01,Gaines Thompson,2019,30,PS2,Crimson Sea 2
PT01,Garnet Johnson,2019,43,GC,Catwoman
PT01,Gaylord Wilson,2019,28,XB,Pitfall: The Lost Expedition
PT01,German Johnson,2015,25,GBA,River City Ransom EX
PT01,Greene Anderson,2017,36,GBA,Famicom Mini: Wrecking Crew
PT01,Brady Moore,2018,37,GC,NHL 2005
PT01,Festus Wilson,2018,28,PS2,Firefighter F.D.18
PT01,Jewell Brown,2016,38,GC,Army Men: RTS
PT01,Odell Jones,2018,38,PS2,Obscure
PT01,Rosco Johnson,2018,45,PS2,Future Tactics: The Uprising
PT01,Bernice Lee,2018,20,PS2,Armored Core: Nine Breaker
PT01,Chauncy Johnson,2018,25,GC,Cabela's Big Game Hunter 2005 Adventures
PT01,Delmer Lee,2017,39,PS2,Fallout: Brotherhood of Steel
PT01,Effie Garcia,2015,44,XB,Worms Forts: Under Siege
PT01,Ellie Martin,2019,29,PS2,In The Groove
PT01,Jimmy Jones,2015,28,PSP,Gundam Battle Tactics
PT01,Lars Martinez,2017,26,DS,The Rub Rabbits!
PT01,Milas Thomas,2015,42,GBA,Winx Club
PT01,Miner Martin,2020,19,XB,Still Life
PT01,Rogers Miller,2017,36,XB,Big Mutha Truckers 2
PT01,Sarah White,2019,38,GBA,Pong / Asteroids / Yars' Revenge
PT01,Wess Thomas,2016,45,GC,SD Gundam: Gashapon Wars
PT01,Woody Johnson,2019,28,XB,Tak: The Great Juju Challenge
PT01,Bryan Smith,2016,20,GC,TMNT: Mutant Melee
PT01,Douglass Thompson,2015,32,XB,Combat: Task Force 121
PT01,Hilton Rodriguez,2015,34,DS,Mega Man Battle Network 5: Double Team DS (US sales)
PT01,Irvine White,2020,41,GC,Tom Clancy's Ghost Recon 2
PT01,Isidor Wilson,2019,25,DS,Tom Clancy's Splinter Cell: Chaos Theory
PT01,Jeptha Lee,2018,25,GC,Karaoke Revolution Party
PT01,Mabel Jones,2019,41,PS2,Haunting Ground
PT01,Malcom Taylor,2015,18,DS,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge"
PT01,Mell Moore,2016,30,PC,Fable: The Lost Chapters
PT01,Olof Brown,2020,40,GBA,Let's Ride! Dreamer
PT01,Robt Williams,2015,40,PSP,Ghost in the Shell: Stand Alone Complex
PT01,Ronald Taylor,2015,43,GC,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
PT01,Simpson Martin,2020,23,PS2,Colosseum: Road to Freedom
PT01,Spurgeon Martinez,2018,31,PS2,Sprint Cars: Road to Knoxville
PT01,Tandy Moore,2017,29,DS,Real Time Conflict: Shogun Empires
PT01,Thurlow Rodriguez,2019,19,GC,Spartan: Total Warrior
PT01,Toy Williams,2016,25,DS,Classic Action: Devilish
PT01,Winston Williams,2017,24,DS,Dino Master: Dig Discover Duel
PT01,Zeno Moore,2020,36,GC,Midway Arcade Treasures 3
PT01,Alphonsus Miller,2016,39,GBA,FIFA Soccer 06
PT01,Alvan Martin,2020,20,GBA,everGirl
PT01,Amado Johnson,2020,21,PS2,The King of Fighters 02/03
PT01,Ananias White,2017,39,GBA,Centipede / Breakout / Warlords
PT01,Ancel Jackson,2015,29,PSP,Tokobot
PT01,Atlas Davis,2017,43,XB,Karaoke Revolution Party
PT01,Banks White,2018,33,GBA,Gunstar Super Heroes
PT01,Barry Williams,2020,22,PSP,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!
PT01,Blake Jones,2015,42,XB,And1 Streetball
PT01,Blanchard Thomas,2018,23,DS,Tomb Raider: Legend
PT01,Bose Thomas,2020,36,X360,Kengo: Legend of The 9
PT01,Captain Brown,2020,36,DS,Harlem Globetrotters: World Tour
PT01,Ceasar Thompson,2016,32,PS2,Stacked with Daniel Negreanu
PT01,Chance Miller,2018,36,PSP,Dave Mirra BMX Challenge
PT01,Chancey Jackson,2020,33,DS,Mahjong Fight Club DS: Wi-Fi Taiou
PT01,Charle Thompson,2015,40,PSP,Bleach: Heat the Soul 3
PT01,Clide Johnson,2019,27,Wii,Open Season
PT01,Dink Wilson,2019,26,X360,Bionicle Heroes
PT01,Ella Taylor,2017,37,PS2,GunParade Orchestra: Shiro no Shou
PT01,Emett Lee,2015,38,DS,Point Blank DS (JP sales)
PT01,Erick Williams,2015,32,DS,Gintama DS: Yorozuya Daisoudou
PT01,Estill White,2018,42,PS2,BeatMania
PT01,Fenton Garcia,2018,44,GBA,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!
PT01,Gale Jones,2015,38,X360,Xbox Live Arcade Unplugged Volume 1
PT01,Gay Williams,2017,25,GBA,Sudoku Fever
PT01,Grove Brown,2018,39,DS,Deep Labyrinth
PT01,Hanson Thompson,2017,21,PS2,God Hand
PT01,Harlie Miller,2020,41,Wii,Shin Chan: Las Nuevas Aventuras Para Wii!
PT01,Harlow Anderson,2015,23,DS,Kanji Sonomama DS Rakubiki Jiten
PT01,Haskell Brown,2018,18,XB,Driver: Parallel Lines
PT01,Ingram Davis,2019,45,DS,Chuugaku Eitango Target 1800 DS
PT01,Iva Brown,2018,23,GBA,X-Men: The Official Game
PT01,Jep Anderson,2016,41,PSP,MAPLUS: Portable Navi
PT01,Joy Miller,2019,35,PS2,Bleach: Hanatareshi Yabou
PT01,Lessie Thomas,2020,44,PS2,Yoake Yori Ruriiro na: Brighter than Dawning Blue
PT01,Lillie Moore,2015,26,PS2,Full Spectrum Warrior: Ten Hammers
PT01,Linton Jones,2018,44,DS,Backyard NBA Basketball
PT01,Linzy Martin,2019,34,PS3,Record of Agarest War
PT01,Little Williams,2017,28,DS,CSI: Dark Motives
PT01,Loney Williams,2018,40,PS2,Alvin and the Chipmunks
PT01,Loring Brown,2016,31,DS,Backyard Hockey
PT01,Lovie Taylor,2017,40,DS,River King: Mystic Valley (US sales)
PT01,Lute Martinez,2017,32,PS2,Romance of the Three Kingdoms XI
PT01,Mace Brown,2015,22,DS,Elements of Destruction
PT01,Matthias Jackson,2016,30,DS,Eiken DS
PT01,Meredith Miller,2015,36,PS2,Hannspree Ten Kate Honda: SBK Superbike World Championship
PT01,Benjamen Miller,2020,44,PS2,Aqua Teen Hunger Force: Zombie Ninja Pro-Am
PT01,Jens Miller,2017,37,DS,Make 10: A Journey of Numbers
PT01,Oakley White,2017,28,X360,Operation Darkness
PT01,Whitney Davis,2017,26,Wii,Showtime Championship Boxing
PT01,Donaciano Jones,2018,30,Wii,Dave Mirra BMX Challenge
PT01,Hayward Jackson,2016,24,DS,Theme Park
PT01,Loran Thompson,2020,19,PC,The Sims 2: Seasons
PT01,Love Williams,2020,42,Wii,Anubis II
PT01,Son Johnson,2019,24,Wii,Heavenly Guardian
PT01,Tollie Jones,2019,26,DS,Operation: Vietnam
PT01,Vollie Jackson,2016,45,PSP,Ultimate Board Game Collection
PT01,Bonnie Davis,2018,23,PS2,Higurashi no Naku Koro ni Matsuri: Kakera Asobi
PT01,Catherine Miller,2016,30,PC,Command & Conquer 3: Tiberium Wars
PT01,Ebenezer Davis,2018,36,DS,Dynasty Warriors DS: Fighter's Battle
PT01,Ewald Davis,2020,44,DS,Zettai Onkan Otoda Master
PT01,Herb Anderson,2020,41,PSP,Dragoneer's Aria
PT01,Julia Garcia,2015,44,DS,N+
PT01,Silvester Wilson,2018,43,DS,Shin Lucky * Star: Moe Drill ~Tabidachi~
PT01,Stafford Rodriguez,2020,39,DS,Lost in Blue 2
PT01,Sullivan Garcia,2017,29,PS2,Fatal Fury: Battle Archives Volume 2
PT01,Thurston Jackson,2019,31,PSP,R-Type Command
PT01,Wayman Williams,2019,27,PC,Age of Empires III: The Asian Dynasties
PT01,Wes Rodriguez,2018,34,PSP,Dungeon Maker II: The Hidden War
PT01,Winnie Miller,2017,30,DS,Doraemon: Nobita no Shin Makai Daibouken DS
PT01,Burrel Williams,2015,45,DS,Interactive Storybook DS Series 1
PT01,Cleon Brown,2019,32,DS,"Warhammer 40,000: Squad Command"
PT01,Dozier Lee,2017,38,PS3,Pro Yaky? Spirits 4
PT01,Elden Garcia,2017,27,DS,Walt Disney Pictures Presents Enchanted
PT01,Fulton Martinez,2017,42,PS2,Kinnikuman Muscle Grand Prix Max 2: Tokumori
PT01,Helmer Martinez,2015,44,Wii,Naruto Shippuden: Gekito Ninja Taisen! EX 3
PT01,Hill Jones,2019,31,X360,Winter Sports 2: The Next Challenge
PT01,Hjalmer Davis,2017,40,PS3,The History Channel: Battle for the Pacific
PT01,Ignatz Jones,2017,41,DS,Margot's Word Brain
PT01,Kelley Moore,2017,44,X360,The Idolm@ster: Live for You!
PT01,Marlin Taylor,2018,37,DS,Sigma Harmonics
PT01,Moody Moore,2019,21,DS,Summon Night
PT01,Myrtle Miller,2015,24,PSP,The King of Fighters Collection: The Orochi Saga
PT01,Namon Taylor,2015,43,PS2,Harukanaru Toki no Naka de 4
PT01,Odin Martinez,2017,22,DS,Digimon World Championship
PT01,Odis Davis,2016,21,DS,Let's Ride! Friends Forever
PT01,Oley Davis,2017,24,PS2,Goosebumps HorrorLand
PT01,Osborn Miller,2018,23,PSP,Code Geass: Hangyaku no Lelouch - Lost Colors
PT01,Osie Davis,2018,38,Wii,SNK Arcade Classics Vol. 1
PT01,Prentice Brown,2016,22,DS,Robocalypse
PT01,Purl Thomas,2018,25,DS,"Flower, Sun, and Rain"
PT01,Roby Wilson,2017,34,PSP,The Legend of Heroes: Trails in the Sky Third Chapter
PT01,Shep Wilson,2016,40,PS2,Jumper: Griffin's Story
PT01,Simmie Rodriguez,2018,38,DS,Homie Rollerz
PT01,Stanislaus Davis,2020,31,DS,Fantasy Aquarium by DS
PT01,Vander Lee,2020,24,PS2,Silent Hill: Origins
PT01,Zollie Jones,2015,40,Wii,NHL 2K9
PT01,Abb Anderson,2016,32,PSP,Tales of Rebirth
PT01,Ah Taylor,2018,28,DS,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari
PT01,Aleck Martin,2019,30,DS,AMF Bowling Pinbusters!
PT01,Beecher Martin,2019,23,DS,Jake Power: Handyman
PT01,Blain Moore,2016,45,DS,My Dress-Up
PT01,Bowman White,2019,44,Wii,Target: Terror
PT01,Bunk Anderson,2015,39,PS2,Shrek's Carnival Craze Party Games
PT01,Burgess Brown,2018,32,DS,San Goku Shi Taisen Ten
PT01,Carol Garcia,2018,19,DS,My Horse & Me: Riding for Gold
PT01,Charly Wilson,2016,36,DS,Jackass the Game DS
PT01,Clell White,2015,33,Wii,Secret Files: Tunguska
PT01,Cody Anderson,2017,18,DS,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage
PT01,Lamar Anderson,2019,38,DS,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei
PT01,Worley Martinez,2015,40,PS2,Secret Service: Ultimate Sacrifice
PT01,Arley Garcia,2018,33,DS,Tropix
PT01,Nicolas Martin,2015,36,PSP,Hammerin' Hero
PT01,Terence Jackson,2016,29,DS,The Tale of Despereaux
PT01,Claire Lee,2019,36,Wii,Freddi Fish: Kelp Seed Mystery
PT01,Earley Thomas,2016,27,DS,Imagine: Gymnast
PT01,Elzy Thompson,2018,21,PSP,Pipe Mania
PT01,Fielding Thompson,2016,22,DS,Prince of Persia: The Fallen King
PT01,Gertrude Martin,2020,23,DS,Brain Quest: Grades 3 & 4
PT01,Nora Davis,2020,36,DS,Insecticide
PT01,Norton Taylor,2015,38,Wii,Party Pigs: Farmyard Games
PT01,Clemens Wilson,2016,43,PC,Torchlight
PT01,Earlie Garcia,2019,45,DS,Again
PT01,Ellen Martin,2020,19,DS,Picture Perfect Hair Salon
PT01,Epifanio Thomas,2020,20,DS,Overlord: Minions
PT01,Glover Lee,2015,43,Wii,Speed Zone
PT01,Lark Taylor,2015,26,X360,SpongeBob's Truth or Square
PT01,Laurance Lee,2017,37,DS,Roogoo Attack!
PT01,Leigh White,2015,23,DS,Discovery Kids: Parrot Pals
PT01,Braxton Martin,2016,39,PS2,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V
PT01,Cleave Anderson,2017,44,PSP,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V
PT01,Colon Rodriguez,2020,30,DS,Game Center CX: Arino no Chousenjou 2
PT01,Constantine Garcia,2016,36,DS,Monster Racers
PT01,Dominic Williams,2018,24,DS,DS Uranai Seikatsu
PT01,Emiliano Martinez,2019,39,PSP,SpongeBob's Truth or Square
PT01,Fleet Garcia,2020,41,PC,F.E.A.R. 2: Project Origin
PT01,Franklyn Taylor,2020,24,DS,Vampire Knight DS
PT01,Hobart Wilson,2016,29,X360,Damnation
PT01,Josephine Martinez,2017,21,X360,Rock Band Track Pack: Classic Rock
PT01,Laverne Wilson,2016,32,PC,Football Manager 2010
PT01,Lillard Moore,2017,26,DS,Shin Chan Contra Â¡Los Plastas!
PT01,Lim Moore,2016,37,Wii,Yamaha Supercross
PT01,Merlin Jones,2016,40,DS,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine
PT01,Milan Rodriguez,2020,20,X360,MLB Front Office Manager
PT01,Nim Martinez,2020,30,PC,Hearts of Iron III
PT01,Norbert Moore,2019,34,PSP,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta
PT01,North Rodriguez,2016,30,DS,Ant Nation
PT01,Orland Martin,2017,29,Wii,Dream Dance & Cheer
PT01,Orvis Rodriguez,2017,30,Wii,Suzumiya Haruhi no Gekidou
PT01,Reason Taylor,2019,31,PC,Resident Evil 5
PT01,Rob Lee,2018,28,DS,Dreamer Series: Pop Star
PT01,Virge Lee,2015,23,PSP,Petz: Hamsterz Bunch
PT01,Zenas Thompson,2016,20,Wii,Kamen Rider: Dragon Knight
PT01,Ada Thomas,2015,38,Wii,Fantasy Aquarium World
PT01,Alejandro Thomas,2016,37,Wii,Cold Stone Creamery: Scoop It Up
PT01,Atha Martin,2016,41,X360,Dream C Club
PT01,Audie White,2017,26,DS,Beat City
PT01,Boyce Martinez,2017,35,PSP,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu
PT01,Brent Wilson,2019,43,DS,Hakuouki DS
PT01,Burdette Anderson,2016,31,PSP,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!
PT01,Cash Wilson,2017,26,DS,OK! Puzzle Stars
PT01,Chase Rodriguez,2015,43,PSP,Busou Shinki: Battle Masters
PT01,Clive Moore,2016,39,Wii,Rugby League 3
PT01,Courtney Anderson,2015,26,DS,Lupin Sansei: Shijou Saidai no Zunousen
PT01,Cris Wilson,2016,29,PS3,Blood Drive
PT01,Dawson White,2017,35,Wii,Let's Paint
PT01,Drury Thomas,2015,32,DS,Squishy Tank
PT01,Duane White,2019,24,Wii,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen
PT01,Elon Thompson,2020,32,PSP,Hakuouki: Yuugi Roku
PT01,Estevan Thompson,2020,36,Wii,Speed
PT01,Fitzhugh Anderson,2016,22,DS,Vampire Legends: Power of Three
PT01,Fount White,2018,43,PC,Kane & Lynch 2: Dog Days
PT01,Gray Thompson,2020,35,PC,Emergency 2012
PT01,Terrence Jackson,2019,33,DS,Crime Lab: Body of Evidence
PT01,Bartley Moore,2019,34,Wii,Reader Rabbit 1st Grade
PT01,Shedrick Thompson,2018,42,DS,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!
PT01,Dixie Jackson,2018,20,Wii,Pizza Delivery Boy
PT01,Ignacio Davis,2018,20,DS,Alpha and Omega
PT01,Merl Wilson,2016,28,DS,Trick DS-han: Kakushi Kami no Sumukan
PT01,Nehemiah Taylor,2020,27,Wii,Tournament of Legends
PT01,Norwood Jackson,2017,25,DS,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
PT01,Raphael Taylor,2018,34,PS3,Ken to Mahou to Gakuen Mono. 3
PT01,Reno Rodriguez,2016,18,Wii,Family Trainer: Treasure Adventure
PT01,Rudy Lee,2019,35,Wii,Basketball Hall of Fame Ultimate Hoops Challenge
PT01,Rueben Anderson,2015,25,Wii,Mario Tennis
PT01,Sylvan Lee,2020,21,Wii,Challenge Me: Brain Puzzles 2
PT01,Virgle Taylor,2015,24,DS,James Bond 007: Blood Stone
PT01,Charls Anderson,2017,35,PSP,Major League Baseball 2K10
PT01,Cole White,2019,35,PSP,Rapala Pro Bass Fishing 2010
PT01,Elby Jackson,2016,32,DS,My Amusement Park
PT01,Ferman Thompson,2015,26,PS3,Winning Post 7 2010
PT01,Fern Jackson,2015,39,PS2,Lucian Bee's: Justice Yellow / Evil Violet
PT01,Florian Moore,2018,27,PS3,Sly 2: Band of Thieves
PT01,Fuller Thomas,2017,25,PC,TRON: Evolution
PT01,Gorden Jackson,2017,35,DS,Touch 'N' Play Collection
PT01,Gussie Thomas,2016,37,DS,Chocolatier
PT01,Ham Martin,2019,23,DS,Cosmos Chaos!
PT01,Hazel Martin,2015,34,PS3,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban
PT01,Ignatius Moore,2018,32,PS3,Generator Rex: Agent of Providence
PT01,Joaquin Anderson,2020,45,PS3,Jimmie Johnson's Anything With an Engine
PT01,Lacey Thomas,2017,31,DS,Jewel Link Chronicles: Legend of Athena
PT01,Laurie Jackson,2015,35,DS,Santa Claus Is Comin' to Town!
PT01,Lilburn Thompson,2016,24,DS,Jewel Time Deluxe
PT01,Lovell Taylor,2019,22,PC,The Sims 3: Barnacle Bay
PT01,Lovett White,2020,19,DS,ZhuZhu Pets: Quest for Zhu
PT01,Malvin Thompson,2017,45,DS,You Don't Know Jack
PT01,Manson Thomas,2020,29,X360,Cartoon Network: Punch Time Explosion XL
PT01,Pratt Thompson,2016,33,PC,Pro Farm 1
PT01,Reid Jackson,2017,19,3DS,Petz Fantasy 3D
PT01,Ruffin Wilson,2020,36,DS,Moxie Girlz
PT01,Tomie White,2019,21,PC,Operation Flashpoint: Red River
PT01,Vince Martin,2020,24,3DS,"Horrid Henry: The Good, The Bad and The Bugly"
PT01,Wayland Garcia,2020,32,PS3,Rock Band Country Track Pack 2
PT01,Acey Taylor,2016,23,DS,Rec Room Games
PT01,Alger Lee,2020,45,3DS,Pro Yaky? Spirits 2011
PT01,Algernon Rodriguez,2016,26,X360,Ultimate Marvel vs. Capcom 3
PT01,Amasa Moore,2020,35,Wii,Billy's Boot Camp: Wii de Enjoy Diet!
PT01,Amil Thomas,2017,30,DS,Generator Rex: Agent of Providence
PT01,Barrett Lee,2017,23,PS3,Cartoon Network: Punch Time Explosion XL
PT01,Britt Martinez,2020,40,PSP,Ragnarok: Hikari to Yami no Koujo
PT01,Burns Lee,2018,45,PC,Cities XL 2012
PT01,Calhoun Thompson,2019,22,DS,Jewels of the Ages
PT01,Christy Jackson,2015,36,PS3,Nobunaga no Yabou: Tendou with Power-Up Kit
PT01,Cletus Garcia,2015,35,X360,SBK 2011: FIM Superbike World Championship
PT01,Colbert Moore,2015,30,DS,Monster Tale
PT01,Courtland White,2016,22,X360,Mayhem 3D
PT01,Myles Jackson,2016,28,PS3,Top Gun
PT01,Irl Lee,2015,30,X360,Hasbro Family Game Night Fun Pack
PT01,Benson White,2017,38,PSV,AKB1/149: Love Election
PT01,Norval Rodriguez,2017,35,Wii,Zumba Fitness Core
PT01,Armond Martinez,2019,40,PSP,Summon Night 4
PT01,Frazier Lee,2019,40,PSP,Tokimeki Memorial Girl's Side Premium: 3rd Story
PT01,Thompson Martinez,2015,26,X360,Damage Inc.: Pacific Squadron WWII
PT01,Alfredo Garcia,2018,26,PS3,Winning Post 7 2012
PT01,Grady Martin,2017,39,PC,Dark Souls
PT01,Lorenz Rodriguez,2018,41,3DS,E.X. Troopers
PT01,Peyton Martinez,2018,28,PC,The Testament of Sherlock Holmes
PT01,Seldon Garcia,2020,43,3DS,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi
PT01,Ethelbert Jackson,2015,44,PSP,I Don't Have Many Friends Portable
PT01,Eva Garcia,2020,34,PSP,Lost Heroes
PT01,Gilman Martinez,2017,28,PSV,The Legend of Heroes VII: The Trail of Zero
PT01,Henri Garcia,2020,29,PS3,Inversion
PT01,Iver Rodriguez,2015,19,X360,Zumba Fitness Core
PT01,Laura Rodriguez,2017,39,PSP,Fairy Tail: Zelef Kakusei
PT01,Leonce Martinez,2017,33,WiiU,Tank! Tank! Tank!
PT01,Mamie Garcia,2016,39,PC,Alan Wake
PT01,Orion Martinez,2015,44,PSP,Heroes Phantasia
PT01,Ottie Rodriguez,2015,33,PSV,MotorStorm RC
PT01,Rudolf Smith,2017,35,3DS,Touch Detective: Nameko Shigeru
PT01,Selmer Rodriguez,2017,38,PSV,Warriors Orochi 3
PT01,Shepherd Garcia,2020,33,PSV,PhotoKano
PT01,Yancy Johnson,2017,45,PSV,Soccer Tsuku: Pro Soccer Club o Tsukurou!
PT01,Abbie Martinez,2019,44,PS3,Saint Seiya: Brave Soldiers
PT01,Agnes Thomas,2018,27,PC,Goodbye Deponia
PT01,Arnie Williams,2020,26,PS3,Mugen Souls Z
PT01,Arvin Martin,2018,41,PSV,Invizimals: The Alliance
PT01,Blanche Rodriguez,2020,21,3DS,Disney's Planes
PT01,Bliss Brown,2019,26,3DS,Model * Oshare Audition: Dream Girl
PT01,Cassie Jones,2015,27,3DS,J Legend Retsuden
PT01,Dewey Miller,2015,39,3DS,Magi: The Labyrinth of Beginning
PT01,Diego Davis,2018,25,PS3,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice
PT01,Dorr Thomas,2019,19,3DS,Doraemon: Nobita to Himitsu Dougu Hakubutsukan
PT01,Edmon Wilson,2019,21,3DS,Moshi Monsters: Katsuma Unleashed
PT01,Estes Anderson,2019,43,PC,GRID 2
PT01,Gilford Lee,2020,31,PS3,The Guided Fate Paradox
PT01,Graves Thompson,2018,41,PSV,Disney Infinity
PT01,Hillery Moore,2019,35,3DS,Medabots 8
PT01,Laurel White,2018,42,3DS,Hero Bank
PT01,Carlisle Taylor,2016,27,X360,Tropico 5
PT01,Hughie Jackson,2019,26,XOne,The Wolf Among Us
PT01,Orvel Smith,2019,41,X360,Fantasia: Music Evolved
PT01,Angel Smith,2017,26,WiiU,Pac-Man and the Ghostly Adventures 2
PT01,Horton Smith,2019,25,PSV,The Wolf Among Us
PT01,Lena Smith,2020,30,3DS,Haikyuu!! Tsunage! Itadaki no Keshiki!!
PT01,Marie Johnson,2020,36,3DS,Cut the Rope
PT01,Waymon Johnson,2020,24,PS3,Enemy Front
PT01,Arno Smith,2018,41,XOne,Dynasty Warriors 8: Empires
PT01,Burnie Williams,2018,23,3DS,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!
PT01,Elgie Johnson,2019,19,PS3,Godzilla (2014)
PT01,Fannie Smith,2019,41,PSV,Pro Yaky? Spirits 2014
PT01,Felton Brown,2020,37,3DS,Transformer: Rise of the Dark Spark (3DS)
PT01,Keith Smith,2018,37,3DS,Penguins of Madagascar
PT01,Maxie Johnson,2015,25,WiiU,Transformer: Rise of the Dark Spark
PT01,Nils Brown,2019,21,PSV,Hyperdimension Neptunia Victory
PT01,Sie Garcia,2018,32,WiiU,One Piece: Unlimited World Red
PT01,Sonny Williams,2018,41,3DS,Gundam Try Age SP
PT01,Vere Jones,2019,18,PC,Pro Evolution Soccer 2015
PT01,Virgie Jones,2015,28,3DS,12-Sai. Honto no Kimochi
PT01,Benjman Rodriguez,2018,21,3DS,Cardfight!! Vanguard: Lock On Victory!!
PT01,Bernardo Brown,2017,28,PSV,Yoru no Nai Kuni
PT01,Casey Miller,2016,39,3DS,Aikatsu! My No.1 Stage!
PT01,Celestino Jones,2015,33,3DS,Adventure Time: Finn & Jake Investigations
PT01,Cephus Williams,2020,19,3DS,Kenka Banchou 6: Soul & Blood
PT01,Della Johnson,2016,41,PSV,Utawarerumono: Itsuwari no Kamen
PT01,Hart Davis,2018,28,X360,Just Dance: Disney Party 2
PT01,Hillary Johnson,2016,34,PS3,Rugby World Cup 2015
PT01,Hilmer Martinez,2017,19,PSV,Grand Kingdom
PT01,Holland Smith,2016,25,PSV,BlazBlue: Chrono Phantasma Extend
