Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT03,Carisa Wilson,2020,30,PS4,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5
PT03,Cherish Anderson,2015,43,PC,Battle Worlds: Kronos
PT03,Cecily Wilson,2017,26,PS4,Resident Evil 5 HD
PT03,Haley Rodriguez,2018,41,PSV,Collar x Malice
PT03,Mandi Moore,2020,21,PS4,Dragon's Dogma Online: Season 2
PT03,Daniele Anderson,2019,38,PS4,Republique
PT03,Tamisha Wilson,2018,38,PSV,Shin Hayarigami 2
PT03,Tanesha White,2016,35,PS4,Dynasty Warriors: Eiketsuden
PT03,Danyel Thomas,2015,29,XOne,Carmageddon: Max Damage
PT03,Gabriella White,2020,34,PSV,New Interpretation Stranger of Sword City
PT03,Tiana Thompson,2017,36,PSV,Shitsuji ga Aruji o Erabu Toki
PT03,Mandie Thompson,2017,23,PS3,Batman: A Telltale Game Series
PT03,Harmony Anderson,2016,22,PC,Valentino Rossi: The Game
PT03,Shameka White,2019,23,WiiU,The Book of Unwritten Tales 2
PT03,Spring Thompson,2018,36,PS4,Paragon
PT03,Destiny Jackson,2016,30,XOne,Assetto Corsa
PT03,Nakisha Moore,2019,24,PSV,Sangoku Koi Senki: Omoide Gaeshi - CS Edition
PT03,Tamekia Thompson,2019,36,PSV,Period Cube: Torikago no Amadeus
PT03,Ayana Jackson,2017,37,PC,MXGP 2
PT03,Rashida Davis,2019,34,PC,Cities: Skylines Snowfall
PT03,Yadira Wilson,2015,20,PSV,Dance with Devils
PT03,Alesha Taylor,2016,27,PC,TrackMania Turbo
PT03,Kacey Jackson,2016,29,PC,The Technomancer
PT03,Shawanda Taylor,2019,20,XOne,Goat Simulator
PT03,Shamika Rodriguez,2019,19,PSV,Kamigami no Asobi InFinite
PT03,Takisha Lee,2020,39,XOne,Assassin's Creed Chronicles
PT03,Pepper Anderson,2019,20,3DS,Azure Striker Gunvolt: Striker Pack
PT03,Kandice Lee,2018,28,PC,Total War Attila: Tyrants & Kings
PT03,Alina Taylor,2015,34,XOne,SÃ©bastien Loeb Rally Evo
PT03,Meggan Anderson,2018,27,XOne,Hitman (2016)
PT03,Farrah White,2018,31,PS4,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7
PT03,Tennille Jackson,2018,42,PC,Codename: Panzers Complete Collection
PT03,Nadia Thompson,2020,23,XOne,Mighty No. 9
PT03,Rhiannon Jackson,2017,36,XOne,Resident Evil 4 HD
PT03,Jillian Moore,2019,37,PS4,Farming 2017 - The Simulation
PT03,January Thomas,2015,33,XOne,Rugby Challenge 3
PT03,Khalilah Jackson,2019,36,PSV,Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru
PT03,Janae Thomas,2019,43,PSV,Phantasy Star Online 2 Episode 4: Deluxe Package
PT03,Jaimee Martin,2016,22,PSV,Brothers Conflict: Precious Baby
PT03,Farah Martin,2019,40,PS2,NASCAR 07
PT03,Chana Moore,2016,32,PS2,Melty Blood: Act Cadenza
PT03,Sommer Anderson,2018,23,PSP,Every Extend Extra
PT03,Shayna Thomas,2017,20,GC,FIFA Street 2
PT03,Shasta Jackson,2016,32,DS,Digimon World DS
PT03,Torrie Thompson,2019,37,PS2,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden
PT03,Ashlee Taylor,2019,34,X360,Open Season
PT03,Carina White,2017,44,PSP,Eragon
PT03,Chaka Thompson,2015,35,PSP,Brave Story: New Traveler (US sales)
PT03,Trish Thomas,2015,28,PSP,Tales of Phantasia (PS1 & PSP Versions)
PT03,Rayna Thompson,2020,40,PSP,Avatar: The Last Airbender
PT03,Brianna Jackson,2019,24,GC,Odama
PT03,Eboni Wilson,2019,36,PSP,EA Replay
PT03,Kenisha White,2016,35,GC,Bionicle Heroes
PT03,Caitlin Martin,2020,25,X360,Pimp My Ride
PT03,Latoria Garcia,2015,29,DS,Nicktoons: Unite!
PT03,Torie Taylor,2017,22,PSP,The Godfather: Mob Wars
PT03,Venessa Lee,2017,27,PSP,Dragon Quest & Final Fantasy in Itadaki Street Portable
PT03,Shanika Rodriguez,2018,19,DS,Kirarin * Revolution: Kira Kira Idol Audition
PT03,Shandra Moore,2019,38,PS2,Utawarerumono: Chiriyukusha e no Komoriuta
PT03,Kizzy Thomas,2020,23,PSP,FIFA World Cup Germany 2006
PT03,Qiana Lee,2018,27,PS2,Jampack Volume 14 (RP-T)
PT03,Talia Martinez,2019,27,PSP,World Series of Poker: Tournament of Champions 2007 Edition
PT03,Hayley Lee,2018,27,PS2,Jikkyou Powerful Pro Yakyuu 13 Ketteiban
PT03,Shawnte Thompson,2018,34,DS,X-Men: The Official Game
PT03,Shante Jackson,2017,28,PS2,Dokapon Kingdom
PT03,Salena Garcia,2016,19,DS,Retro Game Challenge
PT03,Liana Moore,2015,43,DS,Ultimate Mortal Kombat
PT03,Quiana White,2019,37,X360,Monster Madness: Battle for Suburbia
PT03,Kamilah Jackson,2020,38,DS,The Settlers
PT03,Shalon Lee,2017,18,DS,Jake Hunter Detective Story: Memories of the Past
PT03,Latesha White,2020,28,Wii,Super Swing Golf Season 2
PT03,Iesha Rodriguez,2019,35,DS,Cake Mania
PT03,Brittney Martinez,2020,20,PSP,Surf's Up
PT03,Danica Lee,2017,19,DS,Pocket Pets
PT03,Jenelle Martinez,2020,26,DS,Power Rangers: Super Legends
PT03,Yasmin Garcia,2020,20,PS2,MLB Power Pros
PT03,Lashunda Martin,2017,35,DS,Kousoku Card Battle: Card Hero
PT03,Malia Rodriguez,2018,37,DS,American Girl: Julie Finds a Way
PT03,Adrianna Martinez,2016,38,Wii,The History Channel: Battle for the Pacific
PT03,Tarah Garcia,2019,32,Wii,Mobile Suit Gundam: MS Sensen 0079
PT03,Tenisha Jackson,2020,31,DS,Guitar Rock Tour
PT03,Shawnna Garcia,2015,42,X360,Smash Court Tennis 3
PT03,Chante Martinez,2017,25,DS,Kouchuu Ouja Mushi King: Super Collection
PT03,Karissa Garcia,2016,40,X360,FlatOut: Ultimate Carnage
PT03,Corie Rodriguez,2019,24,PS2,Higurashi no Naku Koro ni Matsuri
PT03,Chrissy Rodriguez,2015,42,DS,Touch Detective 2 1/2
PT03,Kylie Martinez,2017,41,PSP,Rocky Balboa
PT03,Aja Garcia,2018,28,DS,Master of the Monster Lair
PT03,Meghann Martinez,2017,43,PS2,Hitman Trilogy
PT03,Crissy Rodriguez,2016,20,X360,Tetris Evolution
PT03,Meaghan Smith,2018,26,DS,The Cheetah Girls: Pop Star Sensations
PT03,Shavon Rodriguez,2018,28,PSP,The BIGS
PT03,Brianne Garcia,2020,26,DS,Sudokuro
PT03,Krissy Johnson,2020,30,PS2,Final Fantasy XII International Zodiac Job System
PT03,Shavonne Martinez,2019,31,DS,Barbie in The 12 Dancing Princesses
PT03,Lacie Thomas,2019,39,DS,Mystery P.I. - Portrait of a Thief
PT03,Shanita Williams,2020,25,X360,Warhammer: Battle March
PT03,Desirae Martin,2018,26,PS3,Karaoke Revolution Presents American Idol Encore 2
PT03,Abbey Rodriguez,2016,44,DS,Mechanic Master
PT03,Lyndsey Brown,2020,32,DS,Brain Quest: Grades 5 & 6
PT03,Shaunna Jones,2016,25,X360,NFL Head Coach 09
PT03,Marlana Miller,2020,18,DS,My SAT Coach with The Princeton Review
PT03,Ariane Davis,2017,34,PS2,Naruto Ultimate Collection
PT03,Kylee Thomas,2019,38,Wii,Pimp My Ride
PT03,Sierra Wilson,2015,42,PS3,Pro Yaky? Spirits 5
PT03,Leia Anderson,2020,32,DS,Tokimeki Memorial: Girl's Side 2nd Season
PT03,Natosha Lee,2015,27,PSP,Pinball Hall of Fame: The Williams Collection
PT03,Ariana Thompson,2016,34,X360,Space Chimps
PT03,Somer Moore,2019,33,X360,The Spiderwick Chronicles
PT03,Ashleigh White,2018,45,PS2,Monster Lab
PT03,Star Taylor,2016,41,Wii,Totally Spies! Totally Party
PT03,Alaina Jackson,2015,45,DS,Naruto Shippuden: Naruto vs. Sasuke
PT03,Casie Smith,2018,29,X360,Karaoke Revolution Presents American Idol Encore
PT03,Kindra Smith,2020,38,DS,Soma Bringer
PT03,Precious Smith,2017,42,DS,Trauma Center: Under the Knife 2
PT03,Kiana Smith,2016,37,Wii,Death Jr.: Root of Evil
PT03,Winter Johnson,2017,23,DS,Mushroom Men: Rise of the Fungi
PT03,Viviana Johnson,2020,41,X360,Hellboy: The Science of Evil
PT03,Breanne Smith,2018,18,PSP,Patapon 2
PT03,Siobhan Williams,2019,43,DS,My Boyfriend
PT03,Maren Johnson,2015,44,DS,Rock Revolution
PT03,Kylene Smith,2020,29,Wii,Help Wanted: 50 Wacky Jobs
PT03,Breanna Brown,2019,43,DS,A Witch's Tale
PT03,Ashanti Smith,2017,31,PS3,SingStar Latino
PT03,Asia Johnson,2015,36,DS,Girl Time
PT03,Lyndsay Brown,2015,28,DS,Desktop Tower Defense
PT03,Sharee Garcia,2017,39,Wii,Family Fun Football
PT03,Kacy Williams,2016,30,DS,The Hardy Boys: Treasure on the Tracks
PT03,Princess Jones,2019,31,X360,The King of Fighters XII
PT03,Ayesha Jones,2020,22,PSP,Queen's Blade: Spiral Chaos
PT03,Rikki Rodriguez,2016,35,PS2,Coraline
PT03,Lynsey Brown,2020,23,DS,Fabulous Finds
PT03,Shaneka Miller,2016,45,Wii,Vacation Sports
PT03,Linsey Jones,2015,37,DS,WireWay
PT03,Loni Williams,2018,19,DS,Just In Time Translations
PT03,Perla Johnson,2020,45,Wii,The Hardy Boys: The Hidden Theft
PT03,Kristyn Davis,2015,43,X360,Where the Wild Things Are
PT03,Anya Johnson,2015,22,Wii,Spyborgs
PT03,Mariana Martinez,2018,40,PC,Machinarium
PT03,Renada Smith,2017,30,PS2,Astro Boy: The Video Game
PT03,Kacie Brown,2015,33,DS,Paws & Claws Pet Vet: Australian Adventures
PT03,Britney Miller,2019,27,Wii,Rock Band: Metal Track Pack
PT03,Reyna Miller,2018,39,X360,Night at the Museum: Battle of the Smithsonian
PT03,Chimere Williams,2020,43,X360,Planet 51
PT03,Kaci Smith,2020,30,Wii,Tornado Outbreak
PT03,Brynn Williams,2016,43,Wii,Astro Boy: The Video Game
PT03,Laci Jones,2018,18,DS,SimAnimals Africa
PT03,Tai Davis,2019,28,Wii,Backyard Baseball '10
PT03,Ashlie Brown,2019,26,DS,Animal Planet: Vet Life
PT03,Jessi Miller,2015,22,PS3,Where the Wild Things Are
PT03,Tatiana Williams,2015,26,Wii,JU-ON: The Grudge
PT03,Kati Smith,2015,19,DS,Deca Sports DS
PT03,Krystle Jones,2016,18,X360,Backyard NFL Football '10
PT03,Tierra Johnson,2020,36,PS2,Rock Band: Metal Track Pack
PT03,Tiara Miller,2018,37,DS,The Lord of the Rings: Conquest
PT03,Fallon Smith,2016,38,X360,Rogue Warrior
PT03,Evita Smith,2016,19,DS,Irozuki Tingle no Koi no Balloon Trip
PT03,Kaitlin Smith,2016,18,DS,Yamaha Supercross
PT03,Martine Wilson,2019,39,DS,Hysteria Hospital: Emergency Ward
PT03,Kassandra Davis,2020,40,Wii,Paws & Claws: Pet Resort
PT03,Jesica Brown,2016,32,DS,Science Papa
PT03,Alexia Jones,2015,45,Wii,Tournament Pool
PT03,Toccara Smith,2019,31,PC,The Book of Unwritten Tales
PT03,Latoyia Moore,2020,25,PS3,Rock Band Track Pack: Classic Rock
PT03,Tashina Taylor,2018,37,DS,Big League Sports: Summer
PT03,Chaya Miller,2015,38,DS,Pro Yakyuu Team o Tsukurou! 2
PT03,Joi Davis,2019,43,PS2,Kamen Rider: Climax Heroes
PT03,Daniella Johnson,2017,25,PS3,Karaoke Revolution
PT03,Katelyn Davis,2019,36,DS,Dreamer Series: Top Model
PT03,Kandace Jones,2019,35,DS,Petz Fashion: Dogz & Catz
PT03,Shanell Johnson,2016,30,Wii,Hollywood Squares
PT03,Kourtney Anderson,2019,34,PS3,Cabela's North American Adventures
PT03,Nereida Taylor,2018,33,DS,Heart Catch PreCure! Oshare Collection
PT03,Jazmin Smith,2016,33,PSP,Shin Sangoku Musou: Multi Raid 2
PT03,Chelsey Moore,2019,41,Wii,"Sakura Wars: So Long, My Love"
PT03,Kaleena Martin,2019,30,DS,Grease
PT03,Kala Wilson,2015,30,PS3,PDC World Championship Darts: Pro Tour
PT03,Kassie Thomas,2019,32,PS3,MySims SkyHeroes
PT03,Jenilee Smith,2015,24,X360,Blood Drive
PT03,Emilee White,2015,20,Wii,Zangeki no Reginleiv
PT03,Cassondra Miller,2020,29,Wii,PDC World Championship Darts: Pro Tour
PT03,Shaina Anderson,2016,29,DS,Let's Play Garden
PT03,Shakira Wilson,2018,20,PS3,John Daly's ProStroke Golf
PT03,Ciara Williams,2020,41,X360,Truth or Lies
PT03,Hailey Johnson,2015,43,Wii,Dora's Big Birthday Adventure
PT03,Kali Anderson,2017,28,DS,ATV Quad Kings
PT03,Shena Brown,2016,26,PSP,Split/Second
PT03,Falon Martin,2017,26,PSP,BlazBlue: Calamity Trigger Portable
PT03,Tawny Thompson,2017,37,DS,Silly Bandz: Play The Craze
PT03,Arielle Smith,2015,22,DS,Cats & Dogs: The Revenge of Kitty Galore
PT03,Ashly Thomas,2017,24,Wii,Attack of the Movies 3D
PT03,Chelsie Anderson,2018,38,X360,Cabela's North American Adventures
PT03,Tenika Johnson,2016,28,PC,Tom Clancy's Splinter Cell: Conviction
PT03,Sharita Smith,2017,33,Wii,Tom Clancy's HAWX 2
PT03,Cristen Davis,2017,36,Wii,The Bachelor: The Videogame
PT03,Tabetha Jackson,2020,20,PSP,Yuusha no Kuse ni Namaikida Or 3D
PT03,Krysta Taylor,2018,19,PS3,SingStar Guitar
PT03,Carley Brown,2019,18,PSP,Fairy Tail: Portable Guild
PT03,Arianna Garcia,2019,23,X360,Nickelodeon Dance
PT03,Mallory Lee,2017,22,PS3,Family Game Night 4: The Game Show
PT03,Kaitlyn Thompson,2020,31,PS3,Start the Party! Save the World
PT03,Ciji Johnson,2015,19,X360,Bodycount
PT03,Ashely Wilson,2015,27,X360,The Price is Right: Decades
PT03,Giselle Johnson,2019,41,PS3,JASF: Jane's Advanced Strike Fighters
PT03,Tess Anderson,2015,36,PC,Stronghold Kingdoms
PT03,Maegan Moore,2017,43,PSP,Invizimals: The Lost Tribes
PT03,Echo Wilson,2018,35,Wii,Heavy Fire: Afghanistan
PT03,Dwan Brown,2018,26,DS,Gem Quest: 4 Elements
PT03,Britni Jones,2020,38,PSP,To Heart 2: Dungeon Travelers
PT03,Ashli Johnson,2016,23,PS2,WWE All Stars
PT03,Paola Lee,2019,19,PS3,Monkey Island: Special Edition Collection
PT03,Ashlea Johnson,2020,19,PC,18 Wheels of Steel: Extreme Trucker 2
PT03,Caitlyn Lee,2018,23,3DS,Happy Feet Two
PT03,Tyesha Garcia,2016,38,DS,Green Lantern: Rise of the Manhunters
PT03,Maira Martin,2019,26,PS3,Shin Kamaitachi no Yoru: 11 Hitome no Suspect
PT03,Brittani Jones,2017,30,3DS,NCIS 3D
PT03,Tasia Martinez,2017,18,DS,Alvin and the Chipmunks: Chipwrecked
PT03,Grisel Thomas,2018,34,3DS,DualPenSports
PT03,Kaylee Martin,2019,20,DS,HOP
PT03,Shenna Miller,2018,20,PS3,Yoostar2
PT03,Teela White,2015,26,Wii,"Sesame Street: Ready, Set, Grover!"
PT03,Savanna Thomas,2017,44,PSP,Shin Sangoku Musou 6 Special
PT03,Breann Johnson,2019,20,X360,The Penguins of Madagascar: Dr. Blowhole Returns - Again!
PT03,Mckenzie Smith,2017,31,DS,Puss in Boots
PT03,Janessa Thompson,2015,44,PSP,Frontier Gate
PT03,Kasandra Rodriguez,2016,45,3DS,Gabrielle's Ghostly Groove 3D
PT03,Markita White,2020,39,X360,Michael Phelps: Push the Limit
PT03,Karly Wilson,2016,20,PC,Call of Juarez: The Cartel
PT03,Magen Lee,2019,29,PSV,Michael Jackson: The Experience
PT03,Dannielle Jones,2020,25,PC,Sonic Generations
PT03,Cierra Taylor,2017,42,Wii,National Geographic Challenge!
PT03,Sade Moore,2015,36,X360,Hole in the Wall: Deluxe Edition
PT03,Krystina Brown,2019,28,Wii,X-Men: Destiny
PT03,Micaela Williams,2015,30,PS3,Cabela's Adventure Camp
PT03,Ciera Taylor,2019,31,3DS,BlazBlue: Continuum Shift II
PT03,Brittni Martin,2019,26,PSP,Saigo no Yakusoku no Monogatari
PT03,Kayleigh Martinez,2017,22,3DS,Naruto Shippuden 3D: The New Era
PT03,Britany Moore,2017,44,X360,The First Templar
PT03,Alyse Rodriguez,2018,21,PSP,Busou Shinki: Battle Masters Mk. 2
PT03,Deandra Williams,2015,42,Wii,Champion Jockey: G1 Jockey & Gallop Racer
PT03,Brittny Williams,2017,27,PS3,Yakuza
PT03,Kaley Moore,2019,40,PSP,Final Fantasy III
PT03,Alysha Miller,2015,36,3DS,Pocket Soccer League: Calciobit
PT03,Jazmine Martin,2020,18,3DS,Funky Barn
PT03,Shaquita Johnson,2018,35,3DS,AKB48+Me
PT03,Krysten White,2017,36,PSP,My Little Sister Can't Be This Cute Portable
PT03,Brittanie Jackson,2019,21,X360,Blades of Time
PT03,Krystin Davis,2019,26,PS3,Robotics;Notes
PT03,Magan White,2018,19,PSP,Warriors Orochi 3
PT03,Katelin Williams,2015,27,PSP,Kuroko's Basketball: Miracle Game
PT03,Violeta Jones,2015,36,PSP,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive
PT03,Kasie Thomas,2019,23,PC,Pro Evolution Soccer 2014
PT03,Jessika Thomas,2020,29,PSV,Criminal Girls: Invite Only
PT03,Kelsie Brown,2017,29,PS3,The Smurfs 2
PT03,Mariel Thompson,2020,19,Wii,The Croods: Prehistoric Party!
PT03,Shira Miller,2018,41,PSV,Terraria
PT03,Jaqueline Jackson,2017,18,PSP,Shining Ark
PT03,Amberly Thompson,2018,25,PS3,Akiba's Trip: Undead & Undressed
PT03,Samatha Johnson,2018,35,WiiU,Angry Birds Star Wars
PT03,Eliana Wilson,2020,21,WiiU,Scribblenauts Unmasked: A DC Comics Adventure
PT03,Kaleigh Taylor,2017,40,WiiU,Taiko Drum Master: Tokumori!
PT03,Nakita Lee,2018,37,3DS,Puyo Puyo Tetris
PT03,Phylicia Williams,2015,38,WiiU,Fatal Frame: Maiden of Black Water
PT03,Brittaney White,2018,45,PS4,Akiba's Trip: Undead & Undressed
PT03,Katlyn Garcia,2020,32,X360,Pac-Man and the Ghostly Adventures 2
PT03,Shardae Jones,2016,18,PC,Thief (2014)
PT03,Jerrica Williams,2017,26,PS3,Pac-Man and the Ghostly Adventures 2
PT03,Porsha Brown,2018,41,PSV,Samurai Warriors 4
PT03,Britta Thompson,2020,24,X360,Murdered: Soul Suspect
PT03,Sharde Miller,2018,25,XOne,Transformer: Rise of the Dark Spark
PT03,Cherrelle Anderson,2017,27,3DS,Tales of the World: Reve Unitia
PT03,Katelynn Brown,2017,26,PSV,BlazBlue: Chrono Phantasma
PT03,Mallorie Davis,2016,25,PSV,Earth Defense Force 2: Invaders from Planet Space
PT03,Cherelle Brown,2018,26,PSV,Child of Light
PT03,Malorie Anderson,2017,45,XOne,Tony Hawk's Pro Skater 5
PT03,Sable Miller,2016,39,3DS,Skylanders: SuperChargers
PT03,Kaila Thomas,2019,29,PS4,Samurai Warriors 4-II
PT03,Ashlyn Moore,2019,41,PS3,Samurai Warriors 4-II
PT03,Shanae Jones,2017,24,3DS,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi
PT03,Sharday Martin,2018,25,PC,Project CARS
PT03,Fabiola Williams,2016,45,PS3,Transformers: Devastation
PT03,Iliana Williams,2020,38,3DS,PriPara Mezase! Idol Grand Prix No.1!
PT03,Kyrie Brown,2018,35,PS4,Rugby 15
PT03,Leandra Taylor,2018,25,3DS,Picross 3D 2
PT03,Shatara Martinez,2018,43,WiiU,Shovel Knight
PT03,Kortney Brown,2020,20,XOne,DiRT Rally
PT03,Janay Jackson,2016,26,PS3,UEFA Euro 2016
PT03,Ayla Miller,2017,41,XOne,Life is Strange
PT03,Cayla Miller,2019,20,PS3,Jikkyou Powerful Pro Baseball 2016
PT03,Yessenia Miller,2019,42,PS3,Tales of Berseria
PT03,Skye White,2018,23,PSV,One Piece: Burning Blood
PT03,Kelsi Davis,2015,30,PS4,Digimon Story: Cyber Sleuth
PT03,Jerica Jones,2015,33,X360,Lego Star Wars: The Force Awakens
PT03,Tiera Jackson,2017,33,PSV,Toukiden 2
PT03,Jesenia Thompson,2017,44,PS,Crime Crackers
PT03,Kaela Williams,2015,39,SNES,Wizardry VI: Bane of the Cosmic Forge
PT03,Karli Johnson,2016,29,PS,Revolution X
PT03,Porsche Jones,2018,41,PS,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu
PT03,Kalyn Jackson,2020,25,PS,Shellshock
PT03,Chanelle Davis,2019,23,SAT,Darius Gaiden
PT03,Alessandra Miller,2016,20,SAT,Idol Janshi Suchie-Pai Remix
PT03,Lakendra Davis,2020,28,SNES,Zero4 Champ RR-Z
PT03,Lauryn Davis,2016,29,SNES,Derby Jockey 2
PT03,Kaycee Anderson,2020,44,PS,Olympic Summer Games: Atlanta 1996
PT03,Kailey Garcia,2015,43,SAT,Sword & Sorcery
PT03,Denisse Wilson,2017,19,SAT,Real Bout Garou Densetsu
PT03,Jessenia Rodriguez,2015,30,PS,Blast Chamber
PT03,Anjelica Garcia,2019,33,PS,Virtual Pro Wrestling
PT03,Sarai Jackson,2020,27,PS,Tokimeki Memorial: Taisen Pazurudama
PT03,Tianna Williams,2016,32,SAT,Choujikuu Yousai Macross: Ai Oboete Imasu ka
PT03,Kaylin Rodriguez,2017,25,N64,Flying Dragon
PT03,Kaylyn Miller,2019,32,N64,International Superstar Soccer 64 (weekly JP sales)
PT03,Denisha Williams,2016,18,PS,Ghost in the Shell
PT03,Stephani Brown,2017,30,PS,Micro Machines V3
PT03,Kaylie Lee,2020,33,PS,Descent Maximum
PT03,Danae Garcia,2016,41,PS,Shadow Master
PT03,Shanice Martinez,2015,29,PS,Street Fighter Collection
PT03,Jaleesa Martinez,2020,23,PS,X-Men: Children of the Atom
PT03,Jalisa Jones,2016,19,PS,Dragonseeds
PT03,Whitley Davis,2017,37,N64,Jeopardy!
PT03,Deja Jones,2015,26,N64,Virtual Pool 64
PT03,Taja Moore,2020,38,N64,Lode Runner 3-D
PT03,Chelsi Taylor,2015,45,N64,GT64 Championship Edition
PT03,Genesis Moore,2020,31,N64,Milo's Astro Lanes
PT03,Katlin Miller,2019,30,PS,Option Tuning Car Battle
PT03,Kimber Taylor,2018,37,PS,Shadow Tower
PT03,Brittnee Martinez,2019,21,PS,Vandal Hearts II
PT03,Kierra Davis,2015,40,DC,The King of Fighters: Dream Match 1999
PT03,Alexandrea Davis,2020,20,DC,Blue Stinger
PT03,Anais Miller,2017,27,PS,Urban Chaos
PT03,Allyssa Davis,2020,39,PS,3D Tank Warfare Simulator Panzer Front
PT03,Kiersten Brown,2020,34,PS,Gekido
PT03,Breana Thomas,2019,21,DC,Marvel vs. Capcom: Clash of Super Heroes
PT03,Diandra Wilson,2019,37,PS,LEGO Rock Raiders
PT03,Sarina Wilson,2015,30,PC,Age of Empires II: The Age of Kings
PT03,Lizbeth Rodriguez,2016,32,N64,Mickey's Speedway USA (weekly JP sales)
PT03,Kiera Davis,2015,23,PS,You Don't Know Jack: Mock 2
PT03,Katarina Lee,2017,30,N64,Disney's Donald Duck: Goin' Quackers
PT03,Jalissa Jones,2015,27,N64,Indy Racing 2000
PT03,Hali Anderson,2018,38,DC,"Sakura Wars 2: Kimi, Shinitamou koto Nakare"
PT03,Carli Taylor,2017,24,PS2,Escape From Monkey Island
PT03,Tiarra Martin,2016,18,XB,Dark Summit
PT03,Grecia Martin,2018,33,PS2,Jade Cocoon 2
PT03,Moriah Moore,2018,37,PS,Vanishing Point
PT03,Kaitlynn White,2015,37,GBA,L'Aigle de Guerre
PT03,Brittnie Anderson,2016,18,N64,Aidyn Chronicles: The First Mage
PT03,Flor Brown,2019,24,PS,Army Men World War: Team Assault
PT03,Elizabet Garcia,2020,21,PS2,King's Field: The Ancient City
PT03,Alexandr Wilson,2020,33,GC,Universal Studios Theme Parks Adventure
PT03,Britny White,2019,34,PS,The Land Before Time: Great Valley Racing Adventure
PT03,Katherin Anderson,2016,30,PS2,Global Touring Challenge: Africa
PT03,Mikayla Anderson,2020,32,PS2,Gravity Games Bike: Street Vert Dirt
PT03,Audrianna Martinez,2017,26,PS2,Dropship: United Peace Force
PT03,Kirstie Garcia,2018,38,PS2,G1 Jockey 3
PT03,Asha Martin,2018,27,GBA,Monster Jam: Maximum Destruction
PT03,Kallie Jackson,2017,21,GC,Hunter: The Reckoning
PT03,Kelsea Lee,2015,24,PS2,EÂ·OÂ·E: Eve of Extinction
PT03,Bryanna Thomas,2015,40,PS2,RLH: Run Like Hell
PT03,Audriana Thompson,2015,34,GC,Minority Report: Everybody Runs
PT03,Danika Thompson,2016,38,GC,Beach Spikers: Virtua Beach Volleyball
PT03,Gianna Martin,2017,19,XB,Kelly Slater's Pro Surfer
PT03,Makayla Davis,2017,45,GBA,Disney's The Jungle Book
PT03,Martika Taylor,2016,43,XB,Sneakers
PT03,Mikaela Wilson,2017,30,PS2,Project FIFA World Cup
PT03,Destinee Garcia,2016,30,XB,Reign of Fire
PT03,Brittnay Martin,2016,32,GBA,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero
PT03,Yajaira Thomas,2019,27,GBA,Ballistic: Ecks vs. Sever
PT03,Yasmine Lee,2016,28,XB,Steel Battalion
PT03,Shaniqua Taylor,2015,24,XB,MX SuperFly featuring Ricky Carmichael
PT03,Shanelle Lee,2018,43,XB,Minority Report: Everybody Runs
PT03,Lizeth White,2018,27,XB,UFC: Tapout 2
PT03,Joana Martin,2020,45,GC,Jikkyou Powerful Pro Yakyuu 10
PT03,Ryann Anderson,2018,27,XB,Vexx
PT03,Isamar Rodriguez,2020,38,PS2,F1 Career Challenge
PT03,Latifah Garcia,2017,21,GC,Metal Arms: Glitch in the System
PT03,Kanisha Williams,2020,19,GBA,Road Rash: Jailbreak
PT03,Rubi Martinez,2016,44,XB,Syberia
PT03,Mariela Garcia,2019,32,PS2,Bujingai: The Forsaken City
PT03,Symone Taylor,2020,39,XB,Beyond Good & Evil
PT03,Ivana Wilson,2018,39,XB,Capcom vs. SNK 2 EO
PT03,Heaven Martinez,2018,18,PS2,Freaky Flyers
PT03,Lucero Wilson,2019,27,GC,NHL 2004
PT03,Shelbi Moore,2015,29,GC,Disney's The Haunted Mansion
PT03,Alysa Moore,2016,41,GBA,Tom Clancy's Splinter Cell
PT03,Dulce Jones,2018,21,XB,Evil Dead: Fistfull of Boomstick
PT03,Brooklyn Rodriguez,2017,32,XB,Exhibition Volume 03
PT03,Nataly Martinez,2020,25,PS2,Piglet's Big Game
PT03,Imani Moore,2016,36,XB,MotoGP 2
PT03,Kalie Rodriguez,2015,29,XB,Metal Slug 3
PT03,Alannah Martin,2018,29,PS2,Motocross Mania 3
PT03,Fiona Rodriguez,2017,39,PC,Rome: Total War
PT03,Kanesha Taylor,2020,23,GBA,Riviera: The Promised Land
PT03,Laken Lee,2019,18,GBA,Top Gun: Combat Zones
PT03,Haleigh Lee,2019,19,PSP,Doko Demo Issho
PT03,Eryn Thompson,2018,18,XB,Colin McRae Rally 04
PT03,Elyssa Thomas,2018,25,XB,Hot Wheels: Stunt Track Challenge
PT03,Shelbie Thomas,2015,25,PC,Doom 3
PT03,Demi Martin,2018,22,GBA,Van Helsing
PT03,Ieshia White,2018,40,XB,SNK vs. Capcom: SVC Chaos
PT03,Makenzie Martinez,2018,45,XB,The Bard's Tale
